CustomerID,OrderID,OrderDate,OrderAmount
C0302,O02940,2022-04-22,268.74
C0498,O02941,2023-12-27,244.85
C0364,O02942,2022-02-28,74.52
C0379,O02943,2022-11-23,129.07
C0427,O02944,2023-09-13,57.28
C0493,O02945,2023-10-31,99.43
C0021,O02946,2022-07-10,41.64
C0407,O02947,2022-07-19,35.83
C0107,O02948,2022-11-08,86.33
C0336,O02949,2023-12-09,68.94
C0303,O02950,2022-02-04,86.64
C0117,O02951,2023-01-14,33.78
C0124,O02952,2023-01-22,45.72
C0399,O02953,2022-08-25,8.76
C0281,O02954,2023-09-08,5.37
C0292,O02955,2023-06-03,29.23
C0203,O02956,2022-10-10,7.71
C0051,O02957,2022-01-01,10.96
C0271,O02958,2023-04-09,167.63
C0324,O02959,2022-08-18,3.96
C0277,O02960,2022-06-21,107.57
C0141,O02961,2022-03-28,31.82
C0470,O02962,2023-07-07,205.22
C0275,O02963,2022-05-03,66.36
C0290,O02964,2022-10-25,36.47
C0334,O02965,2023-11-21,72.91
C0381,O02966,2023-07-29,48.12
C0452,O02967,2023-04-29,83.08
C0496,O02968,2022-06-14,12.16
C0373,O02969,2023-11-30,580.6
C0052,O02970,2023-01-18,55.44
C0494,O02971,2022-07-28,42.81
C0027,O02972,2023-03-08,123.86
C0157,O02973,2023-01-24,45.24
C0239,O02974,2023-07-14,179.14
C0156,O02975,2022-08-12,60.56
C0291,O02976,2022-01-03,127.14
C0136,O02977,2023-01-07,11.37
C0144,O02978,2023-11-18,187.16
C0106,O02979,2023-03-22,133.07
C0420,O02980,2023-09-03,23.79
C0158,O02981,2022-04-26,15.7
C0146,O02982,2022-09-27,38.02
C0002,O02983,2023-03-23,373.26
C0433,O02984,2023-01-03,29.68
C0077,O02985,2022-09-10,60.9
C0132,O02986,2022-11-13,3.05
C0090,O02987,2023-02-19,50.62
C0345,O02988,2022-04-05,84.7
C0350,O02989,2022-01-24,306.03
C0459,O02990,2023-09-20,72.72
C0263,O02991,2023-10-25,170.99
C0351,O02992,2022-02-19,79.21
C0108,O02993,2023-05-17,4.16
C0074,O02994,2023-12-19,37.83
C0039,O02995,2023-05-13,85.7
C0397,O02996,2022-12-01,300.77
C0159,O02997,2022-03-20,195.99
C0071,O02998,2023-08-05,25.92
C0447,O02999,2022-01-27,24.86
C0312,O03000,2022-09-28,22.46
C0241,O03001,2023-07-16,255.75
C0426,O03002,2022-09-04,191.51
C0445,O03003,2023-08-14,149.11
C0298,O03004,2023-01-22,49.88
C0440,O03005,2023-12-03,70.19
C0036,O03006,2023-07-13,62.42
C0084,O03007,2022-12-27,29.22
C0452,O03008,2023-05-03,70.33
C0374,O03009,2022-12-18,3.1
C0263,O03010,2023-12-02,14.13
C0310,O03011,2022-09-13,217.67
C0385,O03012,2022-08-10,139.3
C0172,O03013,2022-01-01,54.97
C0376,O03014,2023-06-30,72.8
C0173,O03015,2023-03-22,46.2
C0362,O03016,2022-03-20,135.01
C0047,O03017,2022-08-24,153.33
C0379,O03018,2022-11-30,144.09
C0141,O03019,2022-12-15,128.23
C0375,O03020,2022-04-08,22.88
C0406,O03021,2022-03-23,41.24
C0118,O03022,2023-05-17,63.46
C0277,O03023,2023-04-22,40.17
C0214,O03024,2023-12-05,140.63
C0220,O03025,2023-07-04,39.95
C0393,O03026,2022-01-14,14.88
C0026,O03027,2023-01-27,50.92
C0009,O03028,2022-12-13,390.78
C0271,O03029,2022-11-06,25.6
C0010,O03030,2023-01-21,94.72
C0472,O03031,2022-07-28,56.73
C0378,O03032,2022-12-23,7.37
C0121,O03033,2023-08-24,66.92
C0125,O03034,2023-07-22,121.12
C0170,O03035,2022-04-04,71.99
C0072,O03036,2022-04-03,205.66
C0152,O03037,2022-12-06,34.1
C0208,O03038,2023-08-20,9.02
C0049,O03039,2023-03-21,275.77
C0154,O03040,2022-01-22,47.51
C0347,O03041,2022-10-18,85.9
C0293,O03042,2023-04-30,157.02
C0068,O03043,2022-11-02,39.2
C0050,O03044,2023-09-26,125.94
C0152,O03045,2022-05-08,14.55
C0019,O03046,2023-09-17,34.43
C0100,O03047,2022-09-30,15.63
C0060,O03048,2023-03-18,166.72
C0167,O03049,2023-05-18,25.19
C0202,O03050,2022-05-10,126.37
C0345,O03051,2022-05-12,287.0
C0146,O03052,2023-08-20,75.03
C0403,O03053,2023-04-27,77.66
C0164,O03054,2023-01-25,61.81
C0458,O03055,2023-08-16,39.44
C0481,O03056,2022-11-21,64.56
C0439,O03057,2022-03-10,92.33
C0242,O03058,2023-10-22,426.81
C0069,O03059,2023-03-24,277.68
C0175,O03060,2023-06-12,198.16
C0049,O03061,2023-09-09,219.94
C0483,O03062,2022-06-14,63.08
C0108,O03063,2023-05-03,107.13
C0226,O03064,2023-12-14,225.44
C0161,O03065,2023-12-10,49.91
C0119,O03066,2023-03-02,326.39
C0149,O03067,2023-11-28,53.75
C0465,O03068,2022-09-22,91.9
C0150,O03069,2023-09-04,123.72
C0432,O03070,2022-12-08,300.76
C0293,O03071,2023-12-27,28.05
C0143,O03072,2022-10-05,137.09
C0419,O03073,2023-11-05,73.57
C0476,O03074,2023-03-15,31.27
C0455,O03075,2022-06-06,149.88
C0160,O03076,2023-02-26,80.35
C0011,O03077,2022-09-08,108.17
C0138,O03078,2023-09-01,38.99
C0457,O03079,2023-06-14,65.64
C0078,O03080,2022-11-23,96.06
C0077,O03081,2022-04-07,51.9
C0441,O03082,2023-05-28,22.11
C0254,O03083,2022-08-04,326.08
C0409,O03084,2022-05-12,71.63
C0258,O03085,2022-09-17,132.4
C0320,O03086,2022-05-05,52.94
C0291,O03087,2022-03-23,43.87
C0263,O03088,2022-10-10,52.28
C0085,O03089,2023-11-14,52.63
C0146,O03090,2022-02-28,78.57
C0323,O03091,2023-06-28,78.41
C0042,O03092,2022-06-10,68.75
C0374,O03093,2022-10-11,14.48
C0125,O03094,2022-04-16,68.53
C0167,O03095,2022-04-15,18.53
C0425,O03096,2023-03-15,13.48
C0241,O03097,2022-08-16,269.78
C0459,O03098,2023-12-01,92.87
C0487,O03099,2023-08-05,107.73
C0280,O03100,2022-11-14,51.38
C0188,O03101,2023-04-09,239.67
C0302,O03102,2023-08-22,101.59
C0019,O03103,2023-04-17,146.61
C0068,O03104,2022-02-25,45.98
C0218,O03105,2023-09-17,321.92
C0102,O03106,2022-01-13,171.74
C0042,O03107,2023-03-16,192.38
C0288,O03108,2022-01-18,18.9
C0167,O03109,2023-11-25,31.6
C0109,O03110,2022-04-23,33.63
C0494,O03111,2022-08-17,31.6
C0036,O03112,2022-06-20,193.38
C0232,O03113,2022-10-22,3.24
C0229,O03114,2022-07-08,7.92
C0353,O03115,2023-03-02,32.01
C0164,O03116,2022-03-20,22.3
C0387,O03117,2023-10-20,26.38
C0073,O03118,2022-07-01,159.92
C0136,O03119,2023-05-14,82.81
C0353,O03120,2023-12-09,0.58
C0379,O03121,2022-03-12,56.09
C0070,O03122,2022-09-05,52.41
C0425,O03123,2022-05-26,12.1
C0487,O03124,2023-09-10,112.74
C0196,O03125,2022-10-23,121.1
C0269,O03126,2023-08-05,127.62
C0049,O03127,2023-04-15,130.37
C0316,O03128,2023-05-21,0.01
C0130,O03129,2022-07-12,307.74
C0444,O03130,2022-03-09,168.31
C0005,O03131,2023-05-09,234.32
C0428,O03132,2022-02-21,1.58
C0027,O03133,2022-12-29,271.6
C0160,O03134,2023-04-19,165.96
C0149,O03135,2023-06-05,181.54
C0264,O03136,2023-03-07,9.79
C0230,O03137,2022-10-25,134.24
C0200,O03138,2023-03-11,321.68
C0050,O03139,2023-11-27,113.49
C0067,O03140,2023-11-22,84.53
C0300,O03141,2022-07-17,291.19
C0381,O03142,2022-05-08,58.51
C0058,O03143,2023-06-16,91.45
C0259,O03144,2023-02-15,64.69
C0342,O03145,2022-03-06,270.08
C0326,O03146,2023-11-25,7.91
C0130,O03147,2022-08-29,69.54
C0215,O03148,2023-01-04,116.14
C0172,O03149,2023-06-20,156.98
C0258,O03150,2023-01-19,87.47
C0102,O03151,2023-03-07,239.6
C0209,O03152,2022-03-24,284.72
C0291,O03153,2023-11-28,6.65
C0354,O03154,2023-09-03,51.48
C0471,O03155,2023-07-28,2.37
C0286,O03156,2022-10-13,39.96
C0116,O03157,2023-06-18,76.97
C0264,O03158,2023-04-04,241.68
C0150,O03159,2022-07-31,187.44
C0300,O03160,2022-05-06,13.64
C0442,O03161,2023-02-17,9.76
C0036,O03162,2023-05-14,88.98
C0453,O03163,2023-03-01,75.95
C0333,O03164,2023-07-08,30.98
C0477,O03165,2023-09-02,229.71
C0287,O03166,2023-06-27,262.23
C0303,O03167,2022-06-07,51.52
C0311,O03168,2022-04-22,221.0
C0208,O03169,2023-02-06,48.44
C0106,O03170,2022-05-02,133.49
C0446,O03171,2022-09-30,64.62
C0158,O03172,2022-10-21,13.08
C0121,O03173,2023-02-02,263.02
C0055,O03174,2023-04-16,60.53
C0400,O03175,2022-07-26,132.61
C0012,O03176,2022-04-20,45.76
C0145,O03177,2023-03-16,1.91
C0400,O03178,2022-10-05,10.59
C0396,O03179,2023-07-22,68.56
C0136,O03180,2023-07-23,117.11
C0468,O03181,2023-04-27,40.76
C0003,O03182,2022-04-24,118.9
C0144,O03183,2023-04-22,119.94
C0030,O03184,2023-12-11,121.72
C0237,O03185,2022-11-17,67.83
C0279,O03186,2022-06-28,246.38
C0348,O03187,2022-08-07,67.18
C0115,O03188,2023-06-12,59.83
C0104,O03189,2023-05-07,22.24
C0118,O03190,2022-03-02,36.77
C0005,O03191,2022-02-23,4.33
C0468,O03192,2023-11-11,100.39
C0360,O03193,2023-06-22,28.57
C0248,O03194,2022-03-06,36.26
C0364,O03195,2023-09-04,147.32
C0321,O03196,2023-08-09,39.63
C0121,O03197,2023-12-05,27.73
C0286,O03198,2022-06-20,18.52
C0149,O03199,2022-09-30,149.1
C0084,O03200,2023-11-30,13.89
C0454,O03201,2023-06-19,60.47
C0406,O03202,2023-01-26,70.71
C0466,O03203,2023-11-24,116.28
C0456,O03204,2022-11-23,100.32
C0231,O03205,2022-04-18,166.45
C0288,O03206,2022-06-11,4.58
C0161,O03207,2023-03-28,35.16
C0272,O03208,2022-07-25,32.87
C0460,O03209,2023-08-13,15.78
C0038,O03210,2022-01-16,34.13
C0500,O03211,2022-11-23,37.07
C0226,O03212,2023-08-31,73.79
C0142,O03213,2023-10-21,108.98
C0292,O03214,2022-01-02,47.98
C0481,O03215,2022-01-10,127.11
C0151,O03216,2023-03-10,40.97
C0114,O03217,2022-05-05,34.29
C0237,O03218,2022-03-22,77.91
C0066,O03219,2023-04-30,2.4
C0361,O03220,2023-10-14,8.32
C0341,O03221,2022-05-30,54.12
C0258,O03222,2022-12-06,286.32
C0475,O03223,2022-05-09,127.84
C0249,O03224,2023-03-14,9.23
C0457,O03225,2023-05-16,187.29
C0449,O03226,2022-02-27,131.79
C0331,O03227,2022-07-17,94.4
C0323,O03228,2022-07-30,171.64
C0180,O03229,2022-02-14,51.77
C0190,O03230,2022-04-07,25.04
C0407,O03231,2022-10-06,71.75
C0154,O03232,2023-06-19,79.59
C0196,O03233,2023-02-14,77.29
C0466,O03234,2023-04-06,83.26
C0311,O03235,2023-01-26,297.02
C0262,O03236,2022-02-13,232.53
C0419,O03237,2022-01-27,208.52
C0406,O03238,2022-04-07,161.65
C0427,O03239,2023-07-02,287.22
C0143,O03240,2023-09-13,10.37
C0342,O03241,2023-07-21,30.81
C0316,O03242,2023-12-05,68.33
C0101,O03243,2022-08-07,187.43
C0244,O03244,2022-07-04,70.35
C0490,O03245,2022-03-10,137.85
C0012,O03246,2022-05-10,14.96
C0239,O03247,2023-07-21,29.09
C0049,O03248,2023-09-01,131.59
C0042,O03249,2023-08-22,18.0
C0166,O03250,2023-09-23,43.29
C0082,O03251,2023-12-21,30.77
C0429,O03252,2022-11-30,43.06
C0291,O03253,2022-06-03,123.21
C0158,O03254,2023-07-01,45.86
C0216,O03255,2022-03-20,81.03
C0490,O03256,2023-08-02,10.53
C0158,O03257,2023-02-17,163.48
C0462,O03258,2023-06-30,46.19
C0134,O03259,2023-09-01,104.56
C0067,O03260,2022-06-18,129.24
C0336,O03261,2023-11-12,23.53
C0007,O03262,2023-10-25,216.0
C0436,O03263,2023-08-06,95.77
C0014,O03264,2023-05-30,55.99
C0073,O03265,2022-11-10,20.13
C0399,O03266,2022-02-01,285.25
C0405,O03267,2022-10-14,140.68
C0163,O03268,2023-08-17,23.32
C0066,O03269,2022-02-12,41.21
C0347,O03270,2023-09-09,165.9
C0130,O03271,2022-01-01,118.97
C0419,O03272,2023-07-27,145.15
C0466,O03273,2022-09-27,58.2
C0206,O03274,2022-06-29,126.05
C0276,O03275,2023-06-02,48.86
C0466,O03276,2022-04-13,23.73
C0256,O03277,2022-01-10,100.15
C0266,O03278,2023-08-06,373.03
C0025,O03279,2022-03-31,37.19
C0450,O03280,2022-08-14,61.8
C0281,O03281,2023-11-01,112.09
C0253,O03282,2022-05-06,77.98
C0310,O03283,2022-07-28,185.42
C0289,O03284,2022-04-07,143.44
C0164,O03285,2022-03-15,6.01
C0095,O03286,2023-09-19,645.11
C0270,O03287,2022-07-10,139.6
C0321,O03288,2023-11-13,199.44
C0110,O03289,2023-12-17,105.33
C0336,O03290,2022-02-25,193.99
C0310,O03291,2023-12-21,11.92
C0238,O03292,2023-07-07,42.73
C0381,O03293,2022-02-01,209.09
C0436,O03294,2023-06-11,22.52
C0387,O03295,2023-07-28,8.15
C0483,O03296,2023-10-29,155.17
C0425,O03297,2022-10-11,180.48
C0390,O03298,2023-12-22,17.75
C0025,O03299,2023-05-09,192.65
C0141,O03300,2022-07-06,116.08
C0117,O03301,2023-05-13,73.41
C0482,O03302,2023-03-18,177.34
C0392,O03303,2022-05-10,54.34
C0405,O03304,2023-10-01,21.57
C0482,O03305,2022-10-19,33.53
C0452,O03306,2022-04-24,70.35
C0025,O03307,2022-07-18,75.79
C0079,O03308,2022-01-13,163.77
C0068,O03309,2022-09-28,156.71
C0173,O03310,2023-08-24,87.08
C0444,O03311,2022-08-03,151.77
C0012,O03312,2023-03-20,21.29
C0288,O03313,2023-05-27,5.14
C0128,O03314,2023-03-23,206.86
C0096,O03315,2023-12-16,7.86
C0092,O03316,2022-03-15,28.33
C0141,O03317,2023-06-21,118.85
C0031,O03318,2022-04-11,52.67
C0334,O03319,2022-06-25,209.0
C0020,O03320,2023-03-03,35.38
C0146,O03321,2022-04-27,1.19
C0477,O03322,2022-06-15,35.76
C0316,O03323,2022-02-10,86.29
C0447,O03324,2023-03-05,47.15
C0390,O03325,2022-12-10,76.54
C0160,O03326,2023-02-28,209.23
C0349,O03327,2023-01-01,243.59
C0043,O03328,2022-04-30,30.92
C0254,O03329,2023-09-01,62.02
C0130,O03330,2023-10-19,79.66
C0060,O03331,2023-12-29,297.81
C0151,O03332,2022-08-17,658.37
C0467,O03333,2022-05-10,26.84
C0287,O03334,2022-12-18,129.82
C0499,O03335,2022-11-14,47.49
C0005,O03336,2023-10-11,0.81
C0467,O03337,2022-12-03,0.93
C0418,O03338,2022-09-30,61.72
C0266,O03339,2022-04-27,67.01
C0345,O03340,2023-01-03,2.28
C0130,O03341,2022-04-04,116.13
C0382,O03342,2022-06-17,34.81
C0267,O03343,2023-12-16,82.07
C0178,O03344,2022-12-07,35.8
C0253,O03345,2023-10-23,18.29
C0415,O03346,2023-11-26,52.29
C0056,O03347,2022-06-01,26.43
C0463,O03348,2023-08-09,76.53
C0457,O03349,2022-10-01,22.17
C0471,O03350,2023-07-08,71.01
C0083,O03351,2023-05-11,17.12
C0393,O03352,2023-12-25,111.16
C0099,O03353,2022-04-11,140.22
C0149,O03354,2023-07-11,11.7
C0329,O03355,2022-03-23,63.07
C0156,O03356,2023-06-13,7.35
C0190,O03357,2022-03-14,91.18
C0494,O03358,2022-01-14,30.71
C0371,O03359,2023-03-09,75.0
C0263,O03360,2022-06-06,72.87
C0080,O03361,2022-05-12,258.17
C0400,O03362,2022-12-04,79.65
C0252,O03363,2023-02-08,87.47
C0097,O03364,2023-01-11,51.36
C0260,O03365,2023-07-13,297.75
C0260,O03366,2022-04-17,150.14
C0103,O03367,2023-09-12,33.6
C0040,O03368,2022-09-22,185.92
C0273,O03369,2022-07-24,56.63
C0101,O03370,2022-03-20,176.41
C0359,O03371,2022-06-04,173.1
C0380,O03372,2022-09-04,20.93
C0308,O03373,2023-06-15,120.78
C0221,O03374,2023-06-22,34.34
C0308,O03375,2023-12-30,35.31
C0420,O03376,2022-06-03,35.15
C0124,O03377,2022-06-03,129.31
C0422,O03378,2023-11-17,26.11
C0231,O03379,2022-04-02,0.09
C0178,O03380,2023-03-09,125.61
C0063,O03381,2022-12-04,18.78
C0485,O03382,2023-04-25,11.04
C0116,O03383,2023-11-24,27.12
C0191,O03384,2022-05-11,47.79
C0062,O03385,2023-03-26,64.61
C0256,O03386,2022-09-30,4.56
C0483,O03387,2023-08-11,352.59
C0007,O03388,2022-06-26,125.9
C0155,O03389,2023-11-27,39.04
C0092,O03390,2023-10-05,38.37
C0470,O03391,2022-02-18,59.52
C0014,O03392,2023-07-21,98.42
C0455,O03393,2023-10-28,15.83
C0229,O03394,2022-12-21,20.94
C0086,O03395,2023-12-13,196.21
C0133,O03396,2022-11-04,29.61
C0183,O03397,2023-09-22,47.84
C0386,O03398,2022-02-15,205.01
C0062,O03399,2022-10-29,108.81
C0219,O03400,2023-02-12,41.81
C0405,O03401,2022-07-08,115.11
C0246,O03402,2022-05-09,1.99
C0230,O03403,2023-07-15,133.05
C0079,O03404,2023-06-21,66.75
C0149,O03405,2022-09-23,167.76
C0138,O03406,2022-04-28,309.31
C0471,O03407,2023-04-09,260.08
C0314,O03408,2022-05-24,239.98
C0376,O03409,2023-03-18,71.78
C0423,O03410,2022-07-19,44.65
C0389,O03411,2022-06-06,62.56
C0065,O03412,2023-05-02,117.08
C0013,O03413,2022-05-14,215.41
C0213,O03414,2022-05-28,23.19
C0474,O03415,2022-12-02,250.34
C0242,O03416,2022-03-12,168.84
C0493,O03417,2022-08-21,385.64
C0213,O03418,2022-11-30,212.24
C0181,O03419,2023-10-28,32.84
C0338,O03420,2022-03-31,11.2
C0485,O03421,2022-11-30,11.91
C0173,O03422,2022-07-18,34.42
C0160,O03423,2022-06-10,95.24
C0164,O03424,2023-06-22,163.13
C0465,O03425,2022-05-01,229.51
C0483,O03426,2022-10-28,97.75
C0497,O03427,2023-12-25,0.56
C0188,O03428,2023-07-29,20.62
C0395,O03429,2023-03-12,10.51
C0191,O03430,2022-03-09,45.15
C0405,O03431,2023-04-04,69.59
C0308,O03432,2023-05-29,4.44
C0256,O03433,2023-02-02,42.84
C0183,O03434,2023-09-12,19.75
C0117,O03435,2022-10-13,104.15
C0282,O03436,2023-07-15,62.41
C0196,O03437,2022-05-20,68.38
C0034,O03438,2023-12-31,55.81
C0052,O03439,2023-07-10,312.4
C0112,O03440,2023-08-13,24.17
C0252,O03441,2023-12-29,72.7
C0082,O03442,2023-09-02,133.19
C0232,O03443,2022-10-09,81.38
C0227,O03444,2023-10-23,264.54
C0233,O03445,2023-08-01,47.48
C0221,O03446,2023-04-02,62.3
C0436,O03447,2022-03-28,9.27
C0413,O03448,2022-03-20,93.9
C0422,O03449,2022-07-24,34.0
C0042,O03450,2022-12-03,17.47
C0021,O03451,2022-09-11,78.64
C0042,O03452,2022-10-31,76.0
C0397,O03453,2023-01-15,7.89
C0113,O03454,2022-05-10,119.8
C0105,O03455,2023-08-19,97.76
C0192,O03456,2022-10-03,20.95
C0017,O03457,2023-11-30,63.38
C0120,O03458,2023-07-12,127.41
C0393,O03459,2022-07-02,75.38
C0425,O03460,2022-09-25,50.33
C0129,O03461,2022-11-18,38.91
C0130,O03462,2023-05-27,94.26
C0060,O03463,2023-09-04,279.87
C0048,O03464,2022-03-19,111.4
C0029,O03465,2022-12-05,7.77
C0097,O03466,2023-11-05,61.75
C0010,O03467,2023-07-10,221.48
C0242,O03468,2023-05-24,9.92
C0314,O03469,2022-08-26,449.86
C0444,O03470,2022-05-14,297.73
C0232,O03471,2022-07-11,8.15
C0277,O03472,2022-12-22,270.93
C0284,O03473,2022-10-05,45.12
C0203,O03474,2022-01-18,186.25
C0247,O03475,2023-06-08,54.19
C0290,O03476,2022-06-29,58.13
C0264,O03477,2022-05-03,100.58
C0443,O03478,2022-09-03,148.93
C0214,O03479,2023-01-08,3.44
C0200,O03480,2022-02-20,89.93
C0433,O03481,2022-03-12,20.67
C0079,O03482,2023-04-25,42.46
C0401,O03483,2023-07-14,42.77
C0444,O03484,2022-01-19,63.31
C0343,O03485,2022-03-25,40.67
C0344,O03486,2022-06-04,11.36
C0173,O03487,2023-07-19,15.74
C0467,O03488,2023-09-11,3.4
C0069,O03489,2022-12-23,63.53
C0416,O03490,2023-10-09,308.89
C0428,O03491,2023-03-19,12.29
C0449,O03492,2022-03-10,292.37
C0087,O03493,2023-06-07,132.19
C0101,O03494,2022-05-23,101.47
C0008,O03495,2022-07-11,103.64
C0333,O03496,2023-01-22,175.29
C0200,O03497,2023-01-13,11.31
C0087,O03498,2023-08-04,70.27
C0043,O03499,2023-06-19,119.43
C0385,O03500,2023-11-24,88.39
C0109,O03501,2022-10-20,178.84
C0435,O03502,2022-01-09,7.5
C0408,O03503,2022-09-28,117.34
C0483,O03504,2023-01-22,76.36
C0152,O03505,2022-04-03,47.67
C0017,O03506,2023-06-13,41.59
C0133,O03507,2022-06-03,96.98
C0148,O03508,2023-02-09,221.64
C0277,O03509,2022-05-29,68.55
C0232,O03510,2022-09-24,174.14
C0314,O03511,2023-02-26,51.44
C0415,O03512,2023-09-10,10.8
C0366,O03513,2023-04-17,6.35
C0228,O03514,2023-07-01,5.27
C0139,O03515,2023-09-23,47.83
C0436,O03516,2023-06-10,41.13
C0399,O03517,2023-05-18,126.56
C0211,O03518,2022-01-14,135.8
C0391,O03519,2023-10-14,5.22
C0499,O03520,2022-12-30,24.99
C0028,O03521,2022-04-29,32.06
C0051,O03522,2022-08-26,79.32
C0491,O03523,2023-06-30,15.61
C0442,O03524,2022-06-18,14.38
C0261,O03525,2023-06-06,287.86
C0261,O03526,2023-09-26,163.07
C0350,O03527,2023-10-19,19.92
C0352,O03528,2023-05-31,52.18
C0008,O03529,2023-02-01,43.95
C0320,O03530,2022-04-16,156.54
C0138,O03531,2022-03-26,71.38
C0038,O03532,2022-08-02,13.68
C0111,O03533,2022-05-01,134.32
C0480,O03534,2022-05-12,50.57
C0368,O03535,2022-07-16,30.51
C0220,O03536,2022-01-19,47.08
C0337,O03537,2023-10-04,68.87
C0223,O03538,2022-01-12,42.02
C0136,O03539,2022-03-22,27.69
C0256,O03540,2022-11-26,50.83
C0360,O03541,2023-01-27,1.94
C0409,O03542,2023-09-29,148.06
C0329,O03543,2022-11-03,18.75
C0450,O03544,2022-09-24,4.49
C0463,O03545,2023-03-23,106.04
C0434,O03546,2023-03-17,148.69
C0451,O03547,2023-10-14,168.11
C0049,O03548,2022-01-02,68.02
C0292,O03549,2023-06-04,22.99
C0382,O03550,2023-10-13,133.65
C0324,O03551,2023-09-28,120.3
C0078,O03552,2022-11-05,28.27
C0105,O03553,2023-06-06,233.73
C0169,O03554,2023-04-14,11.02
C0217,O03555,2022-07-31,405.64
C0378,O03556,2022-04-22,196.79
C0119,O03557,2022-01-08,116.44
C0190,O03558,2023-04-22,279.28
C0255,O03559,2023-04-05,128.13
C0370,O03560,2022-09-10,21.13
C0266,O03561,2023-06-10,58.37
C0149,O03562,2023-03-14,7.42
C0164,O03563,2023-10-23,49.37
C0140,O03564,2022-08-24,135.33
C0347,O03565,2022-11-02,48.85
C0488,O03566,2023-04-23,40.09
C0258,O03567,2023-11-10,90.47
C0374,O03568,2022-01-20,205.73
C0269,O03569,2022-08-04,4.88
C0181,O03570,2022-05-15,48.69
C0160,O03571,2022-05-09,17.23
C0351,O03572,2023-02-14,118.86
C0400,O03573,2023-02-26,11.17
C0288,O03574,2022-10-21,109.31
C0288,O03575,2022-09-03,33.71
C0380,O03576,2023-12-02,22.18
C0226,O03577,2023-07-10,275.44
C0011,O03578,2022-03-27,1.87
C0010,O03579,2023-07-10,57.59
C0271,O03580,2023-01-10,2.19
C0273,O03581,2023-03-22,66.09
C0424,O03582,2023-01-13,69.52
C0402,O03583,2023-01-25,38.81
C0183,O03584,2023-10-19,14.17
C0457,O03585,2022-02-20,47.22
C0153,O03586,2022-08-30,111.55
C0488,O03587,2022-10-21,152.51
C0315,O03588,2023-07-17,75.66
C0334,O03589,2022-09-23,89.12
C0124,O03590,2022-04-30,22.39
C0473,O03591,2023-12-13,33.87
C0114,O03592,2022-09-05,17.66
C0278,O03593,2022-03-11,28.67
C0500,O03594,2022-02-26,25.47
C0414,O03595,2023-01-17,73.28
C0468,O03596,2022-02-08,82.71
C0213,O03597,2023-03-19,289.95
C0172,O03598,2022-01-18,21.76
C0288,O03599,2022-12-18,102.63
C0435,O03600,2022-10-25,169.97
C0174,O03601,2022-10-10,82.15
C0113,O03602,2023-08-09,29.44
C0376,O03603,2022-04-20,30.46
C0405,O03604,2022-06-29,4.0
C0483,O03605,2023-06-28,36.45
C0122,O03606,2022-01-25,136.49
C0032,O03607,2022-02-26,4.87
C0222,O03608,2022-06-29,24.76
C0119,O03609,2022-08-20,122.5
C0039,O03610,2022-12-09,152.63
C0497,O03611,2023-04-22,60.76
C0268,O03612,2023-07-30,119.76
C0233,O03613,2023-03-31,49.09
C0431,O03614,2022-08-20,17.43
C0018,O03615,2022-10-16,50.77
C0149,O03616,2022-08-01,86.74
C0397,O03617,2022-09-15,295.75
C0149,O03618,2023-06-14,7.12
C0126,O03619,2023-11-18,70.8
C0392,O03620,2022-08-17,39.89
C0302,O03621,2022-08-14,70.99
C0360,O03622,2023-08-19,2.43
C0238,O03623,2023-03-11,37.55
C0135,O03624,2023-02-06,171.41
C0151,O03625,2023-09-14,80.73
C0236,O03626,2022-03-29,59.89
C0224,O03627,2023-08-07,33.62
C0203,O03628,2023-06-26,35.39
C0256,O03629,2023-11-15,48.31
C0086,O03630,2022-11-05,180.53
C0150,O03631,2022-12-09,341.77
C0235,O03632,2023-03-12,57.74
C0345,O03633,2022-06-26,49.98
C0022,O03634,2022-05-19,187.44
C0348,O03635,2022-07-13,55.67
C0285,O03636,2022-07-05,80.3
C0269,O03637,2022-08-06,26.26
C0466,O03638,2022-06-13,136.06
C0258,O03639,2022-06-10,75.93
C0029,O03640,2023-06-09,165.57
C0213,O03641,2023-08-24,151.75
C0463,O03642,2022-02-11,24.21
C0436,O03643,2022-07-29,125.75
C0283,O03644,2022-10-02,160.97
C0050,O03645,2022-10-06,42.48
C0095,O03646,2022-09-08,18.95
C0463,O03647,2022-11-06,0.26
C0499,O03648,2023-12-21,59.95
C0407,O03649,2022-05-20,43.45
C0088,O03650,2023-06-30,80.95
C0044,O03651,2023-06-14,20.83
C0461,O03652,2022-02-26,196.37
C0278,O03653,2022-04-22,29.81
C0171,O03654,2022-01-05,25.67
C0421,O03655,2023-02-14,65.53
C0189,O03656,2023-02-18,69.09
C0353,O03657,2022-07-01,24.22
C0184,O03658,2022-01-13,31.73
C0003,O03659,2022-12-05,18.6
C0191,O03660,2022-09-16,126.75
C0118,O03661,2022-03-31,147.01
C0019,O03662,2023-09-08,62.05
C0023,O03663,2023-11-29,125.21
C0413,O03664,2022-09-07,133.16
C0030,O03665,2022-09-12,14.88
C0295,O03666,2023-08-11,338.66
C0108,O03667,2022-04-18,172.05
C0367,O03668,2023-10-30,22.88
C0281,O03669,2023-08-17,20.6
C0128,O03670,2023-08-12,13.43
C0229,O03671,2023-04-30,14.89
C0111,O03672,2022-09-15,137.9
C0136,O03673,2023-10-01,63.42
C0362,O03674,2022-10-09,152.76
